City,Location,Date,PM2.5,PM10,NO2,NO,NOx,SO2,CO,Ozone,Temp,CO2,Latitude,Longitude
Chennai,Perungudi  Chennai - TNPCB ,11-08-2024 00:00,9.07,44.43,3.24,3.92,4.92,4.09,0.65,7.62,28.95,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,12-08-2024 00:00,7.27,35.42,3.92,3.57,4.96,4.86,0.66,8.64,29.46,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,13-08-2024 00:00,5.56,47.49,3.51,5.17,6.07,4.52,0.64,12.98,29.75,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,14-08-2024 00:00,4,32.01,2.25,8.17,7.8,4.53,0.58,15.19,29.73,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,15-08-2024 00:00,4.43,17,2.93,9.13,8.9,5.24,0.57,14.9,29.66,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,16-08-2024 00:00,3,32.97,2.28,6.25,6.2,5.06,0.56,14.12,29.75,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,17-08-2024 00:00,3.46,34.01,2.06,5.76,5.75,4.64,0.56,14.06,29.79,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,18-08-2024 00:00,8.55,38.39,2.2,4.98,5.21,3.85,0.57,12.03,29.87,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,19-08-2024 00:00,9.25,42.92,2.56,4.84,5.23,4.41,0.59,12.69,29.62,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,20-08-2024 00:00,8.63,41.2,2.98,4.86,5.54,4.48,0.59,12.72,29.7,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,21-08-2024 00:00,4.83,46.91,2.86,5.22,5.74,4.18,0.58,13.86,29.68,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,22-08-2024 00:00,7.1,50.05,3.38,4.28,5.29,3.67,0.61,11.87,29.94,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,23-08-2024 00:00,10.33,47.09,3.66,4.19,5.35,5.11,0.62,11.96,29.68,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,24-08-2024 00:00,11.31,60.33,3.32,4.58,5.49,3.97,0.61,12.8,29.46,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,25-08-2024 00:00,10.13,80.26,3.04,5.11,5.77,4.06,0.61,13.83,29.39,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,26-08-2024 00:00,9.82,61.25,3.96,8.89,9.33,3.84,0.62,12.7,29.64,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,27-08-2024 00:00,11.1,65.81,4.81,5.15,6.72,4.47,0.65,11.82,29.58,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,28-08-2024 00:00,14.89,57.45,6.98,7.56,9.86,3.61,0.74,13.72,29.45,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,29-08-2024 00:00,13.65,53.28,5.28,5.33,7.14,4.56,0.68,16.54,29.58,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,30-08-2024 00:00,14.69,66.14,5.45,5.35,7.2,3.38,0.68,14.21,29.62,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,31-08-2024 00:00,13.9,44.69,6.21,6.7,8.75,4.14,0.67,14.53,29.48,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,01-09-2024 00:00,14.25,49.89,4.95,8.36,9.43,4.09,0.69,15.01,29.92,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,02-09-2024 00:00,15.19,57.34,4.1,5.73,6.84,3.87,0.67,12.45,29.45,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,03-09-2024 00:00,18.77,59.72,5.64,5.69,7.64,4.16,0.69,13.47,29.64,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,04-09-2024 00:00,21.16,62.84,6.54,7.44,9.53,3.63,0.74,14.0,29.51,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,05-09-2024 00:00,20.01,74.7,4.68,5.23,6.74,3.09,0.67,13.45,29.86,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,06-09-2024 00:00,21.27,74.16,7.47,6.13,8.97,3.19,0.78,13.78,29.76,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,07-09-2024 00:00,18.66,59.38,5.12,8.86,9.93,4.37,0.76,15.49,29.48,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,08-09-2024 00:00,21.22,59.34,4.64,6.2,7.52,4.45,0.68,14.37,29.66,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,09-09-2024 00:00,16.96,70.35,4.18,5.46,6.66,4.07,0.68,15.0,30.1,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,10-09-2024 00:00,41.17,70.91,4.91,6.71,8.06,4.02,0.64,14.73,29.63,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,11-09-2024 00:00,30.27,75.57,4.58,5.51,6.92,3.71,0.62,13.35,29.56,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,12-09-2024 00:00,15.1,72.03,4.6,5.73,7.11,3.43,0.63,12.16,29.8,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,13-09-2024 00:00,17.19,67.05,3.98,4.89,6.1,4.38,0.64,11.8,29.91,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,14-09-2024 00:00,15.55,61.14,3.32,4.47,5.41,4.04,0.63,10.09,29.79,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,15-09-2024 00:00,18.74,68.28,3.8,4.25,5.47,3.06,0.64,9.7,29.76,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,16-09-2024 00:00,15.19,75.94,4.88,4.15,5.87,3.59,0.63,9.37,28.14,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,17-09-2024 00:00,14.03,58.22,4.94,7.93,9.08,4.2,0.62,10.7,26.22,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,18-09-2024 00:00,18.59,62.32,3.62,4.26,5.31,3.5,0.65,8.08,25.65,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,19-09-2024 00:00,30.12,105.84,6.61,4.35,7.05,4.45,0.73,9.32,25.77,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,20-09-2024 00:00,37,106.52,5.57,4.26,6.43,3.56,0.77,8.68,25.83,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,21-09-2024 00:00,19.45,41.95,5.4,6.45,8.11,3.84,0.69,10.46,25.82,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,22-09-2024 00:00,19.85,47.33,4.64,5.17,6.67,3.68,0.71,11.15,26.1,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,23-09-2024 00:00,19.75,57.67,5.51,5.99,7.8,4.81,0.71,10.47,26.52,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,24-09-2024 00:00,16.75,32.43,6.81,5.71,8.27,4.35,0.72,12.29,26.15,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,25-09-2024 00:00,12.39,29.5,4.54,6.43,7.64,3.04,0.69,12.25,26.14,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,26-09-2024 00:00,14.45,37.74,6.21,7.28,9.22,4.24,0.72,12.69,26.15,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,27-09-2024 00:00,16.77,46.63,5.64,9.57,10.78,3.7,0.75,14.09,26.23,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,28-09-2024 00:00,14.04,50.83,4.38,9.84,10.34,4.73,0.75,15.53,26.39,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,29-09-2024 00:00,4.23,18.9,2.07,8.83,8.2,4.36,0.6,16.27,25.7,,12.9661,80.2335
Chennai,Perungudi  Chennai - TNPCB ,30-09-2024 00:00,9.33,26.08,2.28,9.46,8.91,4.15,0.59,16.14,25.91,,12.9661,80.2335
Chennai,Royapuram  Chennai - TNPCB ,01-08-2024 00:00,9.67,69,37.08,,30.07,,0.28,,28.23,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,02-08-2024 00:00,18.18,57.93,31.87,,24.45,,0.25,,27.66,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,03-08-2024 00:00,9.03,42.68,33.37,,27.99,,0.23,,27.69,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,04-08-2024 00:00,15.03,37.39,29.33,,24.32,,0.26,,27.89,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,05-08-2024 00:00,13.26,32.48,33.44,,28.76,,0.25,,27.85,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,06-08-2024 00:00,11.66,41.91,33.49,,28.11,,0.25,,27.86,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,07-08-2024 00:00,15.57,47.02,38.73,,34.48,,0.23,,27.68,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,08-08-2024 00:00,13.44,35.86,32.38,,27.34,,0.22,,27.78,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,09-08-2024 00:00,12.34,35.92,27.55,15.26,25.72,6.11,0.72,14.49,27.75,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,10-08-2024 00:00,10.07,29.55,27.31,16.87,28.24,6.99,0.89,14.44,27.26,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,11-08-2024 00:00,,,,,,,,,,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,12-08-2024 00:00,13.63,44.97,33.99,7.33,23.84,9.07,1.13,16.8,27.88,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,13-08-2024 00:00,8.22,31.68,19.68,3.06,12.96,5.09,0.73,15.91,28.72,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,14-08-2024 00:00,2,8,14.86,4.16,11.3,3.75,0.48,16.09,26.9,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,15-08-2024 00:00,4.4,19.71,19.22,2.28,12.08,5.05,0.56,16.3,28.26,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,16-08-2024 00:00,4.04,29.63,15.28,2.79,10.4,5.06,0.64,16.48,28.51,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,17-08-2024 00:00,5.01,22.92,17.21,4.21,12.57,4.95,0.58,16.24,28.82,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,18-08-2024 00:00,9.74,26.76,22.43,2.43,13.92,4.16,0.76,16.13,29.17,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,19-08-2024 00:00,8.98,32.81,18.3,3.19,12.32,5.47,0.68,16.2,29.28,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,20-08-2024 00:00,8.33,36.4,22.06,4.52,15.4,6.51,0.59,16.08,27.84,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,21-08-2024 00:00,5.26,49.45,19.41,3.39,13.08,4.45,0.65,15.61,28.79,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,22-08-2024 00:00,7.58,44.73,18.96,2.07,11.74,5.55,0.7,15.65,28.74,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,23-08-2024 00:00,9.64,45.33,21.92,3.61,14.6,6.64,0.75,14.93,28.32,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,24-08-2024 00:00,11.57,54.3,26.38,5.47,18.47,3.77,0.76,14.75,28.51,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,25-08-2024 00:00,11.88,59.17,25.51,7.86,19.59,4.08,0.75,16.29,29.39,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,26-08-2024 00:00,9.63,51.09,24.49,4.86,16.98,3.86,0.74,15.95,28.73,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,27-08-2024 00:00,11.34,52.34,30.03,11.41,25.25,2.23,0.98,15.43,28.08,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,28-08-2024 00:00,15.8,53.21,41.34,12.6,32.23,3.52,1.05,14.24,28.6,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,29-08-2024 00:00,16.18,59.51,34.77,15.43,30.83,3.41,1.1,16.48,30.0,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,30-08-2024 00:00,20.84,66.9,43.99,22.15,41.41,2.35,1.13,14.45,27.72,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,31-08-2024 00:00,11.96,36.58,30.94,17.08,30.34,2.88,0.76,14.57,27.28,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,01-09-2024 00:00,10.84,45.16,31.33,4.93,20.67,2.06,0.66,14.27,27.42,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,02-09-2024 00:00,12.36,52.1,31.26,8.2,23.3,3.04,0.71,14.03,27.88,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,03-09-2024 00:00,19.37,51.67,37.85,26.28,41.5,2.31,0.94,13.19,27.47,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,04-09-2024 00:00,22.74,74.48,42.14,10.27,30.77,2.67,0.98,13.14,27.12,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,05-09-2024 00:00,21.92,80.06,33.02,19.68,33.56,2.41,0.85,14.69,27.12,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,06-09-2024 00:00,16.45,43.72,30.25,17.43,30.25,2.95,0.81,13.29,27.54,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,07-09-2024 00:00,20.28,66.28,29.55,21,32.8,2.79,1.02,15.17,27.17,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,08-09-2024 00:00,27.62,77.59,34.12,25.09,38.53,2.32,1.39,14.27,27.04,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,09-09-2024 00:00,15.56,75.44,37.85,11.49,29.47,2.74,0.9,15.51,27.36,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,10-09-2024 00:00,10.38,59.54,29.68,10.14,24.04,4.3,0.69,16.9,27.94,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,11-09-2024 00:00,13.79,53.75,25.16,7.59,19.55,3.67,0.55,16.98,28.17,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,12-09-2024 00:00,14.89,54.65,31.49,8.24,23.37,5.08,0.52,16.87,28.89,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,13-09-2024 00:00,12.71,68.87,28.84,8.94,22.62,6.16,0.48,16.96,29.03,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,14-09-2024 00:00,15.45,54.6,26.14,4.92,17.86,5.59,0.54,16.51,28.49,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,15-09-2024 00:00,16.65,56.8,26.94,4.35,17.83,5.57,0.56,16.5,28.53,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,16-09-2024 00:00,16.75,51.96,26.84,5.85,19.19,4.89,0.62,16.83,28.82,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,17-09-2024 00:00,13.78,49.03,26,4.54,17.44,4.92,0.4,15.02,28.9,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,18-09-2024 00:00,14.29,55.59,26.37,3.94,17.23,4.92,0.68,14.7,28.86,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,19-09-2024 00:00,31.12,83.18,48.38,9.25,33.26,5.72,0.96,12.0,27.9,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,20-09-2024 00:00,30.41,78.66,34.59,4.63,22.12,5.29,0.86,12.98,28.02,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,21-09-2024 00:00,21.29,51.35,36.66,10.55,28.07,5.49,0.91,12.57,27.54,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,22-09-2024 00:00,20.01,53.12,30.01,6.99,21.47,5.18,0.82,11.91,27.31,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,23-09-2024 00:00,18.15,43.34,26.82,6.3,19.38,5.04,0.66,14.36,28.71,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,24-09-2024 00:00,18.47,42.23,32.6,13.38,28.21,5.55,1.05,12.39,28.3,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,25-09-2024 00:00,13.81,52.02,27.73,8.74,21.85,4.63,0.72,15.33,28.45,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,26-09-2024 00:00,15.01,38.27,30.65,10.49,24.84,4.93,0.78,13.23,27.97,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,27-09-2024 00:00,15,58.08,25.68,5.58,18.19,4.71,0.81,12.4,28.01,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,28-09-2024 00:00,16.8,46.45,28.46,16.32,28.41,4.48,0.74,13.78,28.06,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,29-09-2024 00:00,5,18.03,15.04,7.88,14.41,5.41,0.44,14.56,27.98,,13.0841,80.2866
Chennai,Royapuram  Chennai - TNPCB ,30-09-2024 00:00,4.25,15.68,13.14,8.91,14.23,5.95,0.47,14.76,28.17,,13.0841,80.2866
Chennai,Velachery Res. Area  Chennai - CPCB ,01-08-2024 00:00,19.31,32.19,23.37,12.58,35.95,8.7,1.11,41.89,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,02-08-2024 00:00,23.36,38.94,22.4,12.16,34.56,8.68,1.1,54.85,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,03-08-2024 00:00,21.14,35.24,22.52,13.9,36.47,8.66,1.11,56.15,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,04-08-2024 00:00,19.2,32,23.03,16.63,39.66,8.72,1.11,42.31,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,05-08-2024 00:00,15.69,26.14,25.66,22.72,48.38,8.7,1.11,29.61,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,06-08-2024 00:00,17.35,28.91,27.73,22.43,50.16,8.68,1.1,29.0,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,07-08-2024 00:00,17.52,29.2,23,17.74,40.73,8.67,1.11,25.31,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,08-08-2024 00:00,21.03,35.04,25.26,21.26,46.52,8.7,1.1,22.75,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,09-08-2024 00:00,9.53,15.92,23.95,18.42,42.36,8.66,1.11,23.15,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,10-08-2024 00:00,10.79,17.98,23.31,14.57,37.88,8.75,1.1,20.24,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,11-08-2024 00:00,13.92,23.2,19.67,9.11,28.78,8.66,1.1,13.38,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,12-08-2024 00:00,10.71,17.85,20.15,9.93,30.09,8.71,1.11,20.09,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,13-08-2024 00:00,11.99,19.95,19.86,12.21,32.11,8.72,1.11,28.62,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,14-08-2024 00:00,7.97,13.28,17.04,14.05,31.1,8.72,1.11,28.07,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,15-08-2024 00:00,9.51,15.85,18.03,14.87,32.9,8.7,1.11,25.83,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,16-08-2024 00:00,7.93,13.22,16.34,11.52,27.85,8.69,1.11,42.37,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,17-08-2024 00:00,7.09,11.84,16.16,11.94,28.11,8.7,1.1,52.18,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,18-08-2024 00:00,8.98,14.96,16.67,11.21,27.88,8.67,1.11,50.54,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,19-08-2024 00:00,63.6,45.6,17.43,10.55,27.98,8.72,1.11,50.61,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,20-08-2024 00:00,109.79,152.7,17.56,11.84,29.4,8.7,1.11,30.47,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,21-08-2024 00:00,26.59,44.32,17.28,10.55,27.83,8.69,0.99,29.29,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,22-08-2024 00:00,32.34,53.9,18.57,10.43,29,8.71,0.5,39.28,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,23-08-2024 00:00,31.53,52.5,19.27,10.35,29.62,8.72,0.5,29.83,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,24-08-2024 00:00,33.72,56.21,21.94,12.76,34.71,8.69,0.5,8.01,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,25-08-2024 00:00,33.76,56.25,21.01,15.48,36.49,8.67,0.5,6.74,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,26-08-2024 00:00,30.81,51.3,20.09,11.21,31.3,8.72,0.5,6.44,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,27-08-2024 00:00,34.58,57.66,19.61,10.85,30.46,8.69,0.5,9.11,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,28-08-2024 00:00,32.2,53.66,21.91,17.72,39.63,8.7,0.5,8.5,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,29-08-2024 00:00,35.73,57.26,19.61,11.21,30.82,7.32,0.5,6.91,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,30-08-2024 00:00,38.42,59.11,20.7,15.84,36.54,5.12,0.42,6.23,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,31-08-2024 00:00,33.29,51.22,21.36,16.17,37.53,3.93,0.26,5.68,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,01-09-2024 00:00,34.87,53.61,20.59,15.89,36.47,3.91,0.25,5.41,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,02-09-2024 00:00,34.6,53.24,20.42,12.97,33.39,3.9,0.25,6.64,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,03-09-2024 00:00,34.59,53.21,19.84,11.31,31.15,3.91,0.25,8.06,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,04-09-2024 00:00,39,59.9,19.93,14.24,34.18,3.91,0.26,7.21,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,05-09-2024 00:00,39.89,61.36,19.07,13.28,32.35,3.89,0.26,7.86,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,06-09-2024 00:00,37.75,58.07,21,13.38,34.38,3.93,0.25,6.79,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,07-09-2024 00:00,39.52,60.8,19.25,15.59,34.84,3.91,0.27,5.41,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,08-09-2024 00:00,36.66,56.39,19.51,15.27,34.78,3.9,0.26,5.56,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,09-09-2024 00:00,37.88,58.28,22.8,16.55,39.35,3.93,0.25,6.86,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,10-09-2024 00:00,40.06,61.63,22.05,15.81,37.87,3.91,0.26,6.03,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,11-09-2024 00:00,39.75,61.14,23.4,15.74,39.14,3.93,0.26,6.9,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,12-09-2024 00:00,36.4,56,21.81,13.86,35.67,3.92,0.26,6.92,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,13-09-2024 00:00,40.24,61.93,28.4,18.4,46.8,3.93,0.25,8.44,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,14-09-2024 00:00,38.7,59.55,25.44,12.82,38.26,3.92,0.25,7.91,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,15-09-2024 00:00,39.44,60.67,26.02,12,38.03,3.92,0.25,8.83,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,16-09-2024 00:00,39.05,60.08,25.5,10.94,36.44,3.93,0.26,8.65,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,17-09-2024 00:00,36.97,56.87,23.99,10.38,34.37,3.9,0.25,8.46,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,18-09-2024 00:00,36.59,56.3,26.2,10.03,36.23,3.91,0.26,10.33,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,19-09-2024 00:00,44.45,68.39,27.45,10.7,38.14,3.89,0.26,8.44,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,20-09-2024 00:00,52.8,81.22,25.13,8,33.13,3.91,0.26,11.2,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,21-09-2024 00:00,34.02,52.48,24.92,11.86,36.78,3.92,0.25,8.69,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,22-09-2024 00:00,36.76,56.93,27.01,16.99,44,3.91,0.26,9.83,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,23-09-2024 00:00,34.32,52.97,24.49,11.49,35.97,5.03,0.73,6.3,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,24-09-2024 00:00,32.05,49.33,23.97,12.61,36.58,3.62,1.49,9.28,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,25-09-2024 00:00,32.56,48.44,25.86,14.88,40.75,3.78,0.43,7.55,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,26-09-2024 00:00,29.95,48.39,27.43,18.39,45.82,3.91,1.53,30.86,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,27-09-2024 00:00,32.46,63.7,28.08,20.1,47.92,4.6,0.5,1.88,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,28-09-2024 00:00,19.3,54.53,27.37,25.68,53.05,4.52,0.5,1.52,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,29-09-2024 00:00,10.76,37.8,20.61,21.33,41.94,4.52,0.5,1.74,,,12.9807,80.2245
Chennai,Velachery Res. Area  Chennai - CPCB ,30-09-2024 00:00,11.02,40.1,20.39,22.28,42.68,4.38,0.5,2.93,,,12.9807,80.2245
